Timestamp,Identity,Gender,Fort San Domingo,Tamsui Old Street,Tamshui Gold Seashore,Hobe Fort,Fisherman's Wharf,Shalun Beach
2025/12/19 21:25,Student,Male,7,8,8,7,8,8
2025/12/19 21:27,Student,Male,7,8,8,7,8,8
2025/12/19 21:27,Student,Male,7,8,8,7,8,8
2025/12/19 21:31,Student,Male,7,8,8,7,8,8
2025/12/19 21:34,Student,Male,7,8,8,7,8,8
2025/12/19 21:40,Student,Male,7,8,8,7,8,8
2025/12/19 21:49,Student,Male,7,8,8,7,8,8
2025/12/19 21:50,Student,Male,7,8,8,7,8,8
2025/12/19 22:19,Student,Male,7,8,8,7,8,8
2025/12/19 22:24,Student,Male,7,8,8,7,8,8
2025/12/19 22:28,Student,Male,7,8,8,7,8,8
2025/12/19 22:34,Student,Male,7,8,8,7,8,8
2025/12/19 22:38,Student,Male,7,8,8,7,8,8
2025/12/19 22:39,Student,Male,7,8,8,7,8,8
2025/12/19 22:45,Student,Female,6,8,8,6,9,8
2025/12/19 22:52,Student,Female,6,8,8,6,9,8
2025/12/19 23:02,Student,Male,7,8,8,7,8,8
2025/12/19 23:17,Student,Male,7,8,8,7,8,8
2025/12/19 23:52,Student,Male,7,8,8,7,8,8
2025/12/20 00:05,Student,Female,6,8,8,6,9,8
2025/12/20 00:14,Student,Male,7,8,8,7,8,8
2025/12/20 00:22,Student,Female,6,8,8,6,9,8
2025/12/20 00:23,Student,Male,7,8,8,7,8,8
2025/12/20 00:27,Student,Male,7,8,8,7,8,8
2025/12/20 00:31,Student,Male,7,8,8,7,8,8
2025/12/20 00:37,Student,Male,7,8,8,7,8,8
2025/12/20 00:42,Student,Male,7,8,8,7,8,8
2025/12/20 00:52,Student,Male,7,8,8,7,8,8
2025/12/20 00:53,Student,Male,7,8,8,7,8,8
2025/12/20 00:54,Student,Female,6,8,8,6,9,8
2025/12/20 00:55,Student,Male,7,8,8,7,8,8
2025/12/20 00:56,Student,Male,7,8,8,7,8,8
2025/12/20 01:26,Student,Male,7,8,8,7,8,8
2025/12/20 01:40,Student,Male,7,8,8,7,8,8
2025/12/20 01:40,Student,Other,4,6,6,8,8,4
2025/12/20 01:43,Student,Female,6,8,8,6,9,8
2025/12/20 01:50,Student,Male,7,8,8,7,8,8
2025/12/20 02:03,Student,Female,6,8,8,6,9,8
2025/12/20 02:07,Student,Male,7,8,8,7,8,8
2025/12/20 02:14,Student,Male,7,8,8,7,8,8
2025/12/20 02:56,Non-Student,Female,7,8,9,6,9,7
2025/12/20 03:09,Student,Male,7,8,8,7,8,8
2025/12/20 03:34,Student,Male,7,8,8,7,8,8
2025/12/20 03:34,Student,Male,7,8,8,7,8,8
2025/12/20 03:35,Student,Male,7,8,8,7,8,8
2025/12/20 03:42,Student,Male,7,8,8,7,8,8
2025/12/20 04:03,Student,Male,7,8,8,7,8,8
2025/12/20 04:06,Student,Male,7,8,8,7,8,8
2025/12/20 04:09,Student,Male,7,8,8,7,8,8
2025/12/20 04:14,Student,Female,6,8,8,6,9,8
2025/12/20 04:22,Student,Male,7,8,8,7,8,8
2025/12/20 04:29,Student,Other,4,6,6,8,8,4
2025/12/20 04:42,Student,Male,7,8,8,7,8,8
2025/12/20 04:48,Student,Male,7,8,8,7,8,8
2025/12/20 04:49,Student,Female,6,8,8,6,9,8
2025/12/20 04:50,Student,Male,7,8,8,7,8,8
2025/12/20 04:55,Student,Male,7,8,8,7,8,8
2025/12/20 04:59,Student,Male,7,8,8,7,8,8
2025/12/20 05:10,Student,Male,7,8,8,7,8,8
2025/12/20 05:11,Student,Male,7,8,8,7,8,8
2025/12/20 05:16,Student,Male,7,8,8,7,8,8
2025/12/20 05:16,Student,Female,6,8,8,6,9,8
2025/12/20 05:20,Student,Male,7,8,8,7,8,8
2025/12/20 05:25,Non-Student,Female,7,8,9,6,9,7
2025/12/20 05:33,Student,Male,7,8,8,7,8,8
2025/12/20 05:36,Student,Male,7,8,8,7,8,8
2025/12/20 05:37,Student,Female,6,8,8,6,9,8
2025/12/20 05:37,Student,Male,7,8,8,7,8,8
2025/12/20 05:43,Student,Female,6,8,8,6,9,8
2025/12/20 05:46,Student,Female,6,8,8,6,9,8
2025/12/20 05:51,Student,Male,7,8,8,7,8,8
2025/12/20 05:53,Student,Male,7,8,8,7,8,8
2025/12/20 05:56,Student,Male,7,8,8,7,8,8
2025/12/20 05:59,Student,Female,6,8,8,6,9,8
2025/12/20 06:00,Student,Male,7,8,8,7,8,8
2025/12/20 06:02,Student,Male,7,8,8,7,8,8
2025/12/20 06:04,Student,Male,7,8,8,7,8,8
2025/12/20 06:07,Student,Female,6,8,8,6,9,8
2025/12/20 06:16,Student,Male,7,8,8,7,8,8
2025/12/20 06:17,Student,Male,7,8,8,7,8,8
2025/12/20 06:21,Student,Male,7,8,8,7,8,8
2025/12/20 06:21,Student,Male,7,8,8,7,8,8
2025/12/20 06:21,Student,Female,6,8,8,6,9,8
2025/12/20 06:46,Student,Female,6,8,8,6,9,8
2025/12/20 06:48,Student,Male,7,8,8,7,8,8
2025/12/20 06:48,Student,Male,7,8,8,7,8,8
2025/12/20 07:04,Student,Male,7,8,8,7,8,8
2025/12/20 07:13,Student,Male,7,8,8,7,8,8
2025/12/20 07:23,Student,Male,7,8,8,7,8,8
2025/12/20 07:33,Student,Male,7,8,8,7,8,8
2025/12/20 07:33,Student,Male,7,8,8,7,8,8
2025/12/20 07:36,Student,Male,7,8,8,7,8,8
2025/12/20 07:37,Student,Male,7,8,8,7,8,8
2025/12/20 07:41,Student,Male,7,8,8,7,8,8
2025/12/20 07:49,Student,Male,7,8,8,7,8,8
2025/12/20 07:51,Student,Male,7,8,8,7,8,8
2025/12/20 07:54,Student,Male,7,8,8,7,8,8
2025/12/20 07:56,Student,Male,7,8,8,7,8,8
2025/12/20 08:23,Student,Female,6,8,8,6,9,8
2025/12/20 08:25,Student,Male,7,8,8,7,8,8
2025/12/20 08:28,Student,Male,7,8,8,7,8,8
2025/12/20 08:37,Student,Male,7,8,8,7,8,8
2025/12/20 08:46,Student,Male,7,8,8,7,8,8
2025/12/20 08:47,Student,Female,6,8,8,6,9,8
2025/12/20 08:48,Student,Female,6,8,8,6,9,8
2025/12/20 08:57,Student,Male,7,8,8,7,8,8
2025/12/20 08:59,Student,Male,7,8,8,7,8,8
2025/12/20 09:00,Student,Male,7,8,8,7,8,8
2025/12/20 09:01,Student,Female,6,8,8,6,9,8
2025/12/20 09:05,Student,Male,7,8,8,7,8,8
2025/12/20 09:05,Non-Student,Male,6,10,10,6,10,6
2025/12/20 09:20,Student,Female,6,8,8,6,9,8
2025/12/20 09:26,Student,Male,7,8,8,7,8,8
2025/12/20 09:51,Student,Male,7,8,8,7,8,8
2025/12/20 10:04,Student,Female,6,8,8,6,9,8
2025/12/20 10:08,Student,Female,6,8,8,6,9,8
2025/12/20 10:19,Student,Male,7,8,8,7,8,8
2025/12/20 10:24,Student,Female,6,8,8,6,9,8
2025/12/20 10:41,Student,Male,7,8,8,7,8,8
2025/12/20 10:46,Student,Male,7,8,8,7,8,8
2025/12/20 10:47,Student,Male,7,8,8,7,8,8
2025/12/20 10:50,Student,Female,6,8,8,6,9,8
2025/12/20 10:53,Student,Female,6,8,8,6,9,8
2025/12/20 11:00,Student,Male,7,8,8,7,8,8
2025/12/20 11:01,Student,Male,7,8,8,7,8,8
2025/12/20 11:04,Student,Female,6,8,8,6,9,8
2025/12/20 11:07,Student,Male,7,8,8,7,8,8
2025/12/20 11:07,Student,Male,7,8,8,7,8,8
2025/12/20 11:10,Student,Male,7,8,8,7,8,8
2025/12/20 11:13,Student,Male,7,8,8,7,8,8
2025/12/20 11:29,Student,Female,6,8,8,6,9,8
2025/12/20 11:30,Student,Female,6,8,8,6,9,8
2025/12/20 11:30,Student,Female,6,8,8,6,9,8
2025/12/20 11:32,Student,Male,7,8,8,7,8,8
2025/12/20 11:36,Student,Male,7,8,8,7,8,8
2025/12/20 11:47,Student,Female,6,8,8,6,9,8
2025/12/20 11:54,Student,Male,7,8,8,7,8,8
2025/12/20 12:08,Student,Male,7,8,8,7,8,8
2025/12/20 12:09,Student,Female,6,8,8,6,9,8
2025/12/20 12:12,Student,Male,7,8,8,7,8,8
2025/12/20 12:16,Student,Male,7,8,8,7,8,8
2025/12/20 12:25,Student,Male,7,8,8,7,8,8
2025/12/20 12:29,Student,Male,7,8,8,7,8,8
2025/12/20 12:33,Student,Male,7,8,8,7,8,8
2025/12/20 12:35,Student,Male,7,8,8,7,8,8
2025/12/20 12:42,Student,Male,7,8,8,7,8,8
2025/12/20 12:48,Student,Male,7,8,8,7,8,8
2025/12/20 12:48,Student,Male,7,8,8,7,8,8
2025/12/20 12:52,Student,Male,7,8,8,7,8,8
2025/12/20 12:54,Student,Male,7,8,8,7,8,8
2025/12/20 13:04,Student,Male,7,8,8,7,8,8
2025/12/20 13:22,Student,Male,7,8,8,7,8,8
2025/12/20 13:25,Student,Male,7,8,8,7,8,8
2025/12/20 13:27,Student,Male,7,8,8,7,8,8
2025/12/20 13:33,Student,Male,7,8,8,7,8,8
2025/12/20 13:38,Student,Male,7,8,8,7,8,8
2025/12/20 13:38,Student,Female,6,8,8,6,9,8
2025/12/20 13:40,Student,Female,6,8,8,6,9,8
2025/12/20 13:43,Student,Male,7,8,8,7,8,8
2025/12/20 13:44,Student,Male,7,8,8,7,8,8
2025/12/20 13:44,Student,Female,6,8,8,6,9,8
2025/12/20 13:57,Student,Male,7,8,8,7,8,8
2025/12/20 14:05,Student,Male,7,8,8,7,8,8
2025/12/20 14:05,Student,Male,7,8,8,7,8,8
2025/12/20 14:05,Student,Male,7,8,8,7,8,8
2025/12/20 14:37,Student,Male,7,8,8,7,8,8
2025/12/20 14:45,Student,Male,7,8,8,7,8,8
2025/12/20 14:45,Student,Male,7,8,8,7,8,8
2025/12/20 14:46,Student,Male,7,8,8,7,8,8
2025/12/20 14:49,Student,Male,7,8,8,7,8,8
2025/12/20 14:52,Student,Male,7,8,8,7,8,8
2025/12/20 14:56,Student,Male,7,8,8,7,8,8
2025/12/20 14:58,Student,Male,7,8,8,7,8,8
2025/12/20 15:01,Non-Student,Female,7,8,9,6,9,7
2025/12/20 15:05,Student,Male,7,8,8,7,8,8
2025/12/20 15:27,Student,Male,7,8,8,7,8,8
2025/12/20 15:34,Student,Male,7,8,8,7,8,8
2025/12/20 15:34,Student,Male,7,8,8,7,8,8
2025/12/20 15:36,Student,Male,7,8,8,7,8,8
2025/12/20 15:39,Student,Male,7,8,8,7,8,8
2025/12/20 15:40,Student,Male,7,8,8,7,8,8
2025/12/20 15:57,Student,Male,7,8,8,7,8,8
2025/12/20 16:06,Student,Male,7,8,8,7,8,8
2025/12/20 16:20,Student,Male,7,8,8,7,8,8
2025/12/20 16:21,Student,Male,7,8,8,7,8,8
2025/12/20 16:27,Student,Male,7,8,8,7,8,8
2025/12/20 16:39,Student,Female,6,8,8,6,9,8
2025/12/20 16:39,Student,Male,7,8,8,7,8,8
2025/12/20 16:40,Student,Male,7,8,8,7,8,8
2025/12/20 16:42,Student,Male,7,8,8,7,8,8
2025/12/20 16:46,Student,Female,6,8,8,6,9,8
2025/12/20 16:51,Student,Male,7,8,8,7,8,8
2025/12/20 16:57,Student,Male,7,8,8,7,8,8
2025/12/20 16:58,Student,Male,7,8,8,7,8,8
2025/12/20 17:00,Student,Male,7,8,8,7,8,8
2025/12/20 17:00,Student,Female,6,8,8,6,9,8
2025/12/20 17:03,Student,Male,7,8,8,7,8,8
2025/12/20 17:05,Student,Male,7,8,8,7,8,8
2025/12/20 17:19,Student,Female,6,8,8,6,9,8
2025/12/20 17:21,Student,Female,6,8,8,6,9,8
2025/12/20 17:23,Student,Male,7,8,8,7,8,8
2025/12/20 17:29,Student,Male,7,8,8,7,8,8
2025/12/20 17:29,Student,Male,7,8,8,7,8,8
2025/12/20 17:33,Student,Male,7,8,8,7,8,8
2025/12/20 17:36,Student,Male,7,8,8,7,8,8
2025/12/20 17:46,Student,Male,7,8,8,7,8,8
2025/12/20 17:48,Student,Male,7,8,8,7,8,8
2025/12/20 17:50,Student,Female,6,8,8,6,9,8
2025/12/20 17:51,Student,Female,6,8,8,6,9,8
2025/12/20 17:53,Student,Male,7,8,8,7,8,8
2025/12/20 18:01,Student,Male,7,8,8,7,8,8
2025/12/20 18:09,Student,Male,7,8,8,7,8,8
2025/12/20 18:14,Student,Female,6,8,8,6,9,8
2025/12/20 18:15,Student,Female,6,8,8,6,9,8
2025/12/20 18:17,Student,Male,7,8,8,7,8,8
2025/12/20 18:29,Student,Male,7,8,8,7,8,8
2025/12/20 18:31,Student,Male,7,8,8,7,8,8
2025/12/20 18:31,Non-Student,Female,7,8,9,6,9,7
2025/12/20 18:33,Student,Male,7,8,8,7,8,8
2025/12/20 18:46,Student,Male,7,8,8,7,8,8
2025/12/20 18:51,Student,Male,7,8,8,7,8,8
2025/12/20 18:52,Student,Male,7,8,8,7,8,8
2025/12/20 18:54,Student,Male,7,8,8,7,8,8
2025/12/20 18:57,Non-Student,Female,7,8,9,6,9,7
2025/12/20 19:00,Student,Female,6,8,8,6,9,8
2025/12/20 19:04,Student,Female,6,8,8,6,9,8
2025/12/20 19:14,Student,Male,7,8,8,7,8,8
2025/12/20 19:23,Student,Male,7,8,8,7,8,8
2025/12/20 19:24,Student,Male,7,8,8,7,8,8
2025/12/20 19:25,Student,Male,7,8,8,7,8,8
2025/12/20 19:26,Student,Male,7,8,8,7,8,8
2025/12/20 19:29,Student,Male,7,8,8,7,8,8
2025/12/20 19:36,Student,Male,7,8,8,7,8,8
2025/12/20 19:38,Student,Male,7,8,8,7,8,8
2025/12/20 19:40,Student,Male,7,8,8,7,8,8
2025/12/20 19:40,Student,Male,7,8,8,7,8,8
2025/12/20 19:41,Student,Male,7,8,8,7,8,8
2025/12/20 19:54,Student,Male,7,8,8,7,8,8
2025/12/20 20:01,Student,Other,4,6,6,8,8,4
2025/12/20 20:08,Student,Male,7,8,8,7,8,8
2025/12/20 20:24,Student,Male,7,8,8,7,8,8
2025/12/20 20:25,Student,Female,6,8,8,6,9,8
2025/12/20 20:28,Student,Male,7,8,8,7,8,8
2025/12/20 20:38,Student,Male,7,8,8,7,8,8
2025/12/20 20:49,Student,Male,7,8,8,7,8,8
2025/12/20 20:51,Student,Male,7,8,8,7,8,8
2025/12/20 20:51,Student,Female,6,8,8,6,9,8
2025/12/20 20:55,Student,Male,7,8,8,7,8,8
2025/12/20 20:59,Student,Female,6,8,8,6,9,8
2025/12/20 20:59,Student,Male,7,8,8,7,8,8
2025/12/20 20:59,Student,Male,7,8,8,7,8,8
2025/12/20 21:12,Student,Male,7,8,8,7,8,8
2025/12/20 21:23,Student,Male,7,8,8,7,8,8
2025/12/20 21:24,Student,Male,7,8,8,7,8,8
2025/12/20 21:27,Student,Male,7,8,8,7,8,8
2025/12/20 21:34,Student,Male,7,8,8,7,8,8
2025/12/20 21:36,Student,Male,7,8,8,7,8,8
2025/12/20 21:37,Student,Male,7,8,8,7,8,8
2025/12/20 21:38,Student,Male,7,8,8,7,8,8
2025/12/20 21:41,Student,Female,6,8,8,6,9,8
2025/12/20 21:48,Student,Female,6,8,8,6,9,8
2025/12/20 21:50,Student,Male,7,8,8,7,8,8
2025/12/20 21:52,Student,Female,6,8,8,6,9,8
2025/12/20 22:24,Student,Male,7,8,8,7,8,8
2025/12/20 22:25,Student,Female,6,8,8,6,9,8
2025/12/20 22:29,Student,Female,6,8,8,6,9,8
2025/12/20 22:36,Student,Male,7,8,8,7,8,8
2025/12/20 22:37,Student,Female,6,8,8,6,9,8
2025/12/20 22:43,Student,Female,6,8,8,6,9,8
2025/12/20 22:56,Student,Male,7,8,8,7,8,8
2025/12/20 23:00,Student,Male,7,8,8,7,8,8
2025/12/20 23:28,Student,Male,7,8,8,7,8,8
2025/12/20 23:36,Student,Female,6,8,8,6,9,8
2025/12/20 23:40,Student,Male,7,8,8,7,8,8
2025/12/20 23:43,Student,Male,7,8,8,7,8,8
2025/12/20 23:46,Student,Male,7,8,8,7,8,8
2025/12/20 23:53,Student,Female,6,8,8,6,9,8
2025/12/20 23:54,Student,Male,7,8,8,7,8,8
2025/12/20 23:56,Student,Female,6,8,8,6,9,8
2025/12/21 00:01,Student,Male,7,8,8,7,8,8
2025/12/21 00:02,Student,Female,6,8,8,6,9,8
2025/12/21 00:11,Student,Other,4,6,6,8,8,4
2025/12/21 00:23,Student,Female,6,8,8,6,9,8
2025/12/21 00:27,Student,Male,7,8,8,7,8,8
2025/12/21 00:35,Student,Male,7,8,8,7,8,8
2025/12/21 00:41,Student,Female,6,8,8,6,9,8
2025/12/21 00:47,Student,Male,7,8,8,7,8,8
2025/12/21 01:07,Student,Female,6,8,8,6,9,8
2025/12/21 01:13,Student,Female,6,8,8,6,9,8
2025/12/21 01:18,Student,Male,7,8,8,7,8,8
2025/12/21 01:22,Student,Male,7,8,8,7,8,8
2025/12/21 01:23,Student,Male,7,8,8,7,8,8
2025/12/21 01:45,Student,Male,7,8,8,7,8,8
2025/12/21 01:49,Student,Male,7,8,8,7,8,8
2025/12/21 01:50,Student,Male,7,8,8,7,8,8
2025/12/21 01:56,Student,Male,7,8,8,7,8,8
2025/12/21 01:59,Student,Male,7,8,8,7,8,8
2025/12/21 02:03,Student,Male,7,8,8,7,8,8
2025/12/21 02:03,Student,Male,7,8,8,7,8,8
2025/12/21 02:11,Student,Male,7,8,8,7,8,8
2025/12/21 02:15,Student,Male,7,8,8,7,8,8
2025/12/21 02:23,Student,Male,7,8,8,7,8,8
2025/12/21 02:28,Student,Male,7,8,8,7,8,8
2025/12/21 02:36,Student,Male,7,8,8,7,8,8
2025/12/21 02:36,Student,Male,7,8,8,7,8,8
2025/12/21 02:36,Student,Male,7,8,8,7,8,8
2025/12/21 02:37,Student,Male,7,8,8,7,8,8
2025/12/21 02:49,Student,Male,7,8,8,7,8,8
2025/12/21 02:54,Student,Male,7,8,8,7,8,8
2025/12/21 03:03,Student,Female,6,8,8,6,9,8
2025/12/21 03:05,Student,Female,6,8,8,6,9,8
2025/12/21 03:11,Student,Female,6,8,8,6,9,8
2025/12/21 03:12,Student,Other,4,6,6,8,8,4
2025/12/21 03:15,Student,Female,6,8,8,6,9,8
2025/12/21 03:17,Student,Male,7,8,8,7,8,8
2025/12/21 03:19,Student,Male,7,8,8,7,8,8
2025/12/21 03:56,Student,Male,7,8,8,7,8,8
2025/12/21 03:58,Student,Male,7,8,8,7,8,8
2025/12/21 03:58,Student,Female,6,8,8,6,9,8
2025/12/21 04:02,Non-Student,Female,7,8,9,6,9,7
2025/12/21 04:04,Student,Female,6,8,8,6,9,8
2025/12/21 04:05,Student,Male,7,8,8,7,8,8
2025/12/21 04:10,Student,Male,7,8,8,7,8,8
2025/12/21 04:28,Student,Female,6,8,8,6,9,8
2025/12/21 04:29,Student,Male,7,8,8,7,8,8
2025/12/21 04:31,Student,Male,7,8,8,7,8,8
2025/12/21 04:31,Student,Female,6,8,8,6,9,8
2025/12/21 04:40,Student,Male,7,8,8,7,8,8
2025/12/21 04:40,Student,Female,6,8,8,6,9,8
2025/12/21 04:51,Student,Male,7,8,8,7,8,8
2025/12/21 04:51,Student,Male,7,8,8,7,8,8
2025/12/21 04:58,Student,Male,7,8,8,7,8,8
2025/12/21 05:00,Student,Male,7,8,8,7,8,8
2025/12/21 05:09,Student,Female,6,8,8,6,9,8
2025/12/21 05:09,Student,Male,7,8,8,7,8,8
2025/12/21 05:10,Student,Male,7,8,8,7,8,8
2025/12/21 05:17,Student,Male,7,8,8,7,8,8
2025/12/21 05:26,Student,Male,7,8,8,7,8,8
2025/12/21 05:41,Student,Male,7,8,8,7,8,8
2025/12/21 05:41,Student,Male,7,8,8,7,8,8
2025/12/21 05:41,Non-Student,Female,7,8,9,6,9,7
2025/12/21 05:42,Student,Female,6,8,8,6,9,8
2025/12/21 05:45,Student,Male,7,8,8,7,8,8
2025/12/21 05:50,Student,Male,7,8,8,7,8,8
2025/12/21 05:51,Student,Male,7,8,8,7,8,8
2025/12/21 05:52,Student,Female,6,8,8,6,9,8
2025/12/21 05:56,Student,Male,7,8,8,7,8,8
2025/12/21 05:56,Student,Female,6,8,8,6,9,8
2025/12/21 06:05,Student,Male,7,8,8,7,8,8
2025/12/21 06:16,Student,Female,6,8,8,6,9,8
2025/12/21 06:18,Student,Female,6,8,8,6,9,8
2025/12/21 06:18,Student,Male,7,8,8,7,8,8
2025/12/21 06:29,Student,Male,7,8,8,7,8,8
2025/12/21 06:35,Student,Male,7,8,8,7,8,8
2025/12/21 07:00,Student,Female,6,8,8,6,9,8
2025/12/21 07:01,Student,Female,6,8,8,6,9,8
2025/12/21 07:02,Student,Male,7,8,8,7,8,8
2025/12/21 07:03,Student,Female,6,8,8,6,9,8
2025/12/21 07:14,Student,Male,7,8,8,7,8,8
2025/12/21 07:34,Student,Female,6,8,8,6,9,8
2025/12/21 07:45,Student,Male,7,8,8,7,8,8
2025/12/21 08:00,Student,Female,6,8,8,6,9,8
2025/12/21 08:14,Student,Male,7,8,8,7,8,8
2025/12/21 08:15,Student,Male,7,8,8,7,8,8
2025/12/21 08:17,Student,Male,7,8,8,7,8,8
2025/12/21 08:21,Non-Student,Female,7,8,9,6,9,7
2025/12/21 08:30,Student,Male,7,8,8,7,8,8
2025/12/21 08:31,Student,Male,7,8,8,7,8,8
2025/12/21 08:51,Student,Male,7,8,8,7,8,8
2025/12/21 08:55,Student,Male,7,8,8,7,8,8
2025/12/21 08:58,Student,Male,7,8,8,7,8,8
2025/12/21 08:59,Student,Male,7,8,8,7,8,8
2025/12/21 09:01,Student,Male,7,8,8,7,8,8
2025/12/21 09:02,Student,Male,7,8,8,7,8,8
2025/12/21 09:03,Non-Student,Male,6,10,10,6,10,6
2025/12/21 09:07,Student,Female,6,8,8,6,9,8
2025/12/21 09:08,Student,Male,7,8,8,7,8,8
2025/12/21 09:10,Student,Female,6,8,8,6,9,8
2025/12/21 09:41,Student,Female,6,8,8,6,9,8
2025/12/21 09:47,Student,Male,7,8,8,7,8,8
2025/12/21 09:47,Student,Female,6,8,8,6,9,8
2025/12/21 09:56,Student,Male,7,8,8,7,8,8
2025/12/21 10:02,Student,Male,7,8,8,7,8,8
2025/12/21 10:13,Student,Female,6,8,8,6,9,8
2025/12/21 10:13,Student,Male,7,8,8,7,8,8
2025/12/21 10:26,Student,Female,6,8,8,6,9,8
2025/12/21 10:28,Student,Male,7,8,8,7,8,8
2025/12/21 10:38,Student,Female,6,8,8,6,9,8
2025/12/21 10:40,Student,Female,6,8,8,6,9,8
2025/12/21 10:42,Student,Female,6,8,8,6,9,8
2025/12/21 10:49,Student,Male,7,8,8,7,8,8
2025/12/21 10:49,Student,Male,7,8,8,7,8,8
2025/12/21 10:50,Student,Male,7,8,8,7,8,8
2025/12/21 10:55,Student,Male,7,8,8,7,8,8
2025/12/21 11:02,Student,Female,6,8,8,6,9,8
2025/12/21 11:09,Student,Male,7,8,8,7,8,8
2025/12/21 11:22,Student,Male,7,8,8,7,8,8
2025/12/21 11:23,Non-Student,Female,7,8,9,6,9,7
2025/12/21 11:23,Student,Male,7,8,8,7,8,8
2025/12/21 11:26,Student,Male,7,8,8,7,8,8
2025/12/21 11:35,Student,Female,6,8,8,6,9,8
2025/12/21 11:43,Student,Male,7,8,8,7,8,8
2025/12/21 11:43,Student,Male,7,8,8,7,8,8
2025/12/21 11:50,Student,Male,7,8,8,7,8,8
2025/12/21 11:54,Student,Female,6,8,8,6,9,8
2025/12/21 11:58,Student,Male,7,8,8,7,8,8
2025/12/21 11:59,Student,Female,6,8,8,6,9,8
2025/12/21 12:03,Student,Male,7,8,8,7,8,8
2025/12/21 12:06,Student,Male,7,8,8,7,8,8
2025/12/21 12:09,Student,Male,7,8,8,7,8,8
2025/12/21 12:12,Student,Female,6,8,8,6,9,8
2025/12/21 12:27,Student,Male,7,8,8,7,8,8
2025/12/21 12:40,Student,Male,7,8,8,7,8,8
2025/12/21 12:40,Student,Male,7,8,8,7,8,8
2025/12/21 12:46,Student,Male,7,8,8,7,8,8
2025/12/21 12:51,Student,Female,6,8,8,6,9,8
2025/12/21 12:53,Student,Male,7,8,8,7,8,8
2025/12/21 12:59,Student,Male,7,8,8,7,8,8
2025/12/21 12:59,Student,Male,7,8,8,7,8,8
2025/12/21 13:04,Student,Male,7,8,8,7,8,8
2025/12/21 13:06,Student,Male,7,8,8,7,8,8
2025/12/21 13:09,Student,Male,7,8,8,7,8,8
2025/12/21 13:20,Student,Male,7,8,8,7,8,8
2025/12/21 13:22,Student,Male,7,8,8,7,8,8
2025/12/21 13:25,Student,Female,6,8,8,6,9,8
2025/12/21 13:31,Student,Female,6,8,8,6,9,8
2025/12/21 13:32,Student,Male,7,8,8,7,8,8
2025/12/21 13:33,Student,Female,6,8,8,6,9,8
2025/12/21 13:43,Student,Male,7,8,8,7,8,8
2025/12/21 13:48,Student,Female,6,8,8,6,9,8
2025/12/21 13:59,Non-Student,Male,6,10,10,6,10,6
2025/12/21 14:04,Student,Male,7,8,8,7,8,8
2025/12/21 14:11,Student,Male,7,8,8,7,8,8
2025/12/21 14:29,Student,Male,7,8,8,7,8,8
2025/12/21 14:41,Student,Male,7,8,8,7,8,8
2025/12/21 14:43,Student,Male,7,8,8,7,8,8
2025/12/21 14:58,Student,Male,7,8,8,7,8,8
2025/12/21 15:01,Non-Student,Female,7,8,9,6,9,7
2025/12/21 15:04,Student,Male,7,8,8,7,8,8
2025/12/21 15:07,Student,Female,6,8,8,6,9,8
2025/12/21 15:16,Student,Male,7,8,8,7,8,8
2025/12/21 15:18,Student,Male,7,8,8,7,8,8
2025/12/21 15:21,Student,Male,7,8,8,7,8,8
2025/12/21 15:21,Student,Male,7,8,8,7,8,8
2025/12/21 15:23,Student,Male,7,8,8,7,8,8
2025/12/21 15:33,Student,Male,7,8,8,7,8,8
2025/12/21 15:34,Student,Male,7,8,8,7,8,8
2025/12/21 15:38,Student,Female,6,8,8,6,9,8
2025/12/21 15:43,Student,Male,7,8,8,7,8,8
2025/12/21 15:43,Student,Female,6,8,8,6,9,8
2025/12/21 15:46,Student,Female,6,8,8,6,9,8
2025/12/21 16:02,Student,Male,7,8,8,7,8,8
2025/12/21 16:07,Student,Male,7,8,8,7,8,8
2025/12/21 16:22,Student,Male,7,8,8,7,8,8
2025/12/21 16:30,Student,Male,7,8,8,7,8,8
2025/12/21 16:36,Student,Male,7,8,8,7,8,8
2025/12/21 16:36,Student,Male,7,8,8,7,8,8
2025/12/21 16:42,Student,Male,7,8,8,7,8,8
2025/12/21 16:54,Student,Male,7,8,8,7,8,8
2025/12/21 17:00,Student,Male,7,8,8,7,8,8
2025/12/21 17:01,Student,Male,7,8,8,7,8,8
2025/12/21 17:05,Student,Female,6,8,8,6,9,8
2025/12/21 17:10,Student,Male,7,8,8,7,8,8
2025/12/21 17:14,Student,Male,7,8,8,7,8,8
2025/12/21 17:22,Student,Female,6,8,8,6,9,8
2025/12/21 17:32,Student,Male,7,8,8,7,8,8
2025/12/21 18:14,Student,Female,6,8,8,6,9,8
2025/12/21 18:29,Student,Male,7,8,8,7,8,8
2025/12/21 18:31,Student,Male,7,8,8,7,8,8
2025/12/21 18:44,Student,Female,6,8,8,6,9,8
2025/12/21 18:59,Student,Female,6,8,8,6,9,8
2025/12/21 19:00,Student,Male,7,8,8,7,8,8
2025/12/21 19:14,Student,Male,7,8,8,7,8,8
2025/12/21 19:14,Student,Female,6,8,8,6,9,8
2025/12/21 19:19,Student,Male,7,8,8,7,8,8
2025/12/21 19:21,Student,Male,7,8,8,7,8,8
2025/12/21 19:26,Student,Male,7,8,8,7,8,8
2025/12/21 19:35,Non-Student,Female,7,8,9,6,9,7
