no,Time,UserID/MemID,設置點,緯度,經度,place_id
3720,3/7/2022 11:38:22 AM,Uc3f3e2177402a487f3e3e4443e5d8ecd,獨領風騷,23.56815,119.56751,
3724,3/7/2022 12:02:52 PM,U370db04769a7c69d7a75983f1351aa23,小和食光輕食館,23.57465715,119.5734249,
3726,3/7/2022 12:27:46 PM,U9d74e50af944020a75cdc3d1928eddee,小和食光輕食館,23.57465715,119.5734249,ChIJC-sIK_BabDQRbXkDCZgukU0
3728,3/7/2022 2:03:04 PM,U7a89fa99cb80c8496590501db322b56c,清心飲食店,23.60018,119.50975,ChIJjd7vde9abDQRBMV5IWfxD58
3730,3/7/2022 2:46:57 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,美德西點麵包店,23.5706,119.57208,ChIJfYyqojxbbDQRGGxepd_BnfY
3731,3/7/2022 3:10:33 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,源利軒黑糖糕老店,23.56572,119.56496,ChIJT6bv8YxabDQRDJJkLTdthb4
3733,3/7/2022 4:15:28 PM,U10cdb9ced321caf827f16495732413d6,回鄉餐館-(義大利麵 濃湯 炒飯 便當),23.56406,119.58901,
3735,3/7/2022 4:44:18 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,澎湖海洋地質公園中心,23.56633846,119.5787976,ChIJyxolbVkjaDQRsUhGyYZTKA4
3737,3/7/2022 4:54:46 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,祥馨鮮鮮果舖,23.57336,119.57256,ChIJIXp_sKdbbDQRSCtuMHZGHJc
3738,3/7/2022 5:23:06 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,沐一日式豬排專賣店,23.57319,119.57316,ChIJyxolbVkjaDQRsUhGyYZTKA4
3740,3/7/2022 5:46:40 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,巴適麻辣鍋,23.57185,119.58141,ChIJIXp_sKdbbDQRSCtuMHZGHJc
3742,3/7/2022 6:27:36 PM,Uc6ca45181f84f93c8037448e8d1945cd,西河食堂海鮮粥,23.56484,119.5652,ChIJI8R1IGc3aDQRNUAparOfbhw
3744,3/7/2022 6:32:57 PM,Ua5d612b844f3c29bede3e6e5528797f5,四方早餐店,23.56619,119.58263,ChIJQbh-E-EeaDQR9LphzUvlOCk
3745,3/7/2022 6:34:10 PM,Uc90a03dc5c8efd275ba07ee176e23375,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJGTSaq8lFbDQRjk4BwaWTEBM
3747,3/7/2022 7:19:57 PM,Ue493845d7f2133807ec3b19196dbaa6d,檸檬香茅火鍋澎湖店,23.56283,119.56518,
3750,3/7/2022 8:05:49 AM,U8f4ff1ca33fbab36a6affeca623b88db,秋喜肉蛋吐司,23.56867,119.5675,
3751,3/7/2022 8:19:48 PM,Ud9f189e6e4cbc8628e6994a3adc90939,沐一日式豬排專賣店,23.57319,119.57316,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
3752,3/7/2022 8:42:58 PM,U549d83ded5aae205862d9454360f140e,葉子的店,23.57429,119.57824,ChIJzSbbCfBabDQRDQ0Pm_5kOQ4
3753,3/7/2022 8:56:33 AM,Ud9f189e6e4cbc8628e6994a3adc90939,世軒西點麵包????,23.57275,119.57417,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
3757,3/7/2022 9:29:02 PM,U8eb2e7fe550a6d1e4a1519e405d3c917,世軒西點麵包????,23.57275,119.57417,ChIJN9-vTe5abDQRt5TDf4_F5kU
3758,3/7/2022 9:30:38 PM,U8eb2e7fe550a6d1e4a1519e405d3c917,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJN9-vTe5abDQRt5TDf4_F5kU
3759,3/7/2022 9:43:51 PM,U7a89fa99cb80c8496590501db322b56c,澎湖湯包王,23.57572,119.57479,ChIJjd7vde9abDQRBMV5IWfxD58
3761,3/8/2022 1:57:25 PM,U6594f5623ade5662784accad1314115c,拾捌度C鮮果茶飲站,23.57436,119.5795,ChIJE4pb6z5bbDQR5G6BkO2_eSE
3762,3/8/2022 10:10:34 AM,U7a89fa99cb80c8496590501db322b56c,Mr.大雞,23.57226,119.57626,ChIJjd7vde9abDQRBMV5IWfxD58
3764,3/8/2022 10:39:01 AM,U1dfc8b27566309a129757346737e3459,莫咖啡,23.19526,119.42441,ChIJ3dnarZQ1aDQR9cqxIVNQxcM
3765,3/8/2022 10:39:23 AM,Uba7b678fa77ea3d977a8e4aaa30a8aae,莫咖啡,23.19526,119.42441,
3768,3/8/2022 10:58:59 AM,U0ecca1d37264bc79c881ea6b7a03cc5b,澎南海產行,23.5714,119.57172,ChIJ2cPHGUpbbDQRVpSpFauCZVk
3772,3/8/2022 11:52:02 AM,U1e7bdecb0fa61d04490ebac3ffaa905e,白灣景觀餐廳,23.56154,119.64737,ChIJyxolbVkjaDQRsUhGyYZTKA4
3775,3/8/2022 12:05:53 PM,U38c7bdd36eb764384f5a6071a362651f,劉正港檸檬汁-中華店,23.57204,119.57574,ChIJjb-f_e5abDQRjlx7oCHlPoM
3776,3/8/2022 12:16:35 PM,U112c189df934118d73cf1b6a436545a2,玻玻飲食店,23.57971,119.57924,
3777,3/8/2022 12:18:40 PM,U9d74e50af944020a75cdc3d1928eddee,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJC-sIK_BabDQRbXkDCZgukU0
3778,3/8/2022 12:19:46 PM,U9d74e50af944020a75cdc3d1928eddee,外婆麵猴,23.57246,119.57467,ChIJC-sIK_BabDQRbXkDCZgukU0
3779,3/8/2022 12:19:59 PM,Uc3ff6e05a0b89834c2e6252507f00337,台灣大餅早午餐,23.56718,119.56441,
3780,3/8/2022 12:33:22 AM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,WENWENSUB,23.57574,119.56856,ChIJT6bv8YxabDQRDJJkLTdthb4
3781,3/8/2022 12:34:23 PM,U22810a86bf6c88e1580fc68bb22cc23c,文化路蔥油餅,23.56825,119.56753,ChIJLeqDHHOpQjQRjIgswvkjQjw
3782,3/8/2022 12:57:25 PM,Uc6ca45181f84f93c8037448e8d1945cd,皮克吐司,23.56714,119.56467,ChIJI8R1IGc3aDQRNUAparOfbhw
3783,3/8/2022 2:06:47 PM,U6594f5623ade5662784accad1314115c,天津蔥抓餅,23.57431,119.5792,ChIJE4pb6z5bbDQR5G6BkO2_eSE
3785,3/8/2022 2:24:06 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,阿姨仙人掌冰,23.65683,119.55745,ChIJzWHh3IxabDQRqiTsKKJYtho
3788,3/8/2022 2:58:53 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,新巴適經典麻辣鍋,23.57179,119.57882,ChIJyxolbVkjaDQRsUhGyYZTKA4
3790,3/8/2022 3:30:19 PM,U8793a2bb7e42885c2e17c4682d981151,小門鯨魚洞站,23.65265094,119.5174826,ChIJq6qq6sBabDQRuf0h5lRLqTc
3792,3/8/2022 3:31:11 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,呷飽飽燒烤屋,23.57558,119.58025,
3794,3/8/2022 4:08:52 PM,U6594f5623ade5662784accad1314115c,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJE4pb6z5bbDQR5G6BkO2_eSE
3796,3/8/2022 4:40:10 PM,U7a89fa99cb80c8496590501db322b56c,白灣景觀餐廳,23.56154,119.64737,ChIJjd7vde9abDQRBMV5IWfxD58
3798,3/8/2022 5:34:05 PM,U51273fc9b487244a7479ffa1bbcaa54a,好享吃小火鍋,23.56745,119.56641,
3799,3/8/2022 5:37:05 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,沐一日式豬排專賣店,23.57319,119.57316,ChIJIXp_sKdbbDQRSCtuMHZGHJc
3800,3/8/2022 5:37:07 PM,Ud9bb98b05c38c0ea8d09f297d07b2276,沐一日式豬排專賣店,23.57319,119.57316,
3804,3/8/2022 6:01:29 PM,U2836726225b9ab0825c9eca84b931fe9,小小間,23.57003,119.56901,
3805,3/8/2022 6:15:17 PM,Uc3f3e2177402a487f3e3e4443e5d8ecd,好享吃小火鍋,23.56745,119.56641,
3806,3/8/2022 6:23:09 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,抓包．馬公分店,23.5729,119.57694,
3807,3/8/2022 6:58:30 PM,U90aa7d9aa32ab7c5d0d35d0872b10286,天津蔥抓餅,23.57431,119.5792,ChIJHfzVWP9FbDQRibiAYDHgXQ4
3809,3/8/2022 7:13:53 PM,Ud42106e5f373e119fc111a8d67b464f1,金醬府,23.56734,119.5729,
3810,3/8/2022 7:16:23 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJOQKqwa03aDQRdWUUj-skPf8
3812,3/8/2022 7:27:51 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,ChIJOQKqwa03aDQRdWUUj-skPf8
3814,3/8/2022 8:33:26 PM,Udf1296118c8279d9bfbed2e8a1d43c92,鯨 鯊威瑪,23.5667,119.56479,
3817,3/8/2022 9:06:16 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,源羊肉店,23.57158,119.57413,ChIJOQKqwa03aDQRdWUUj-skPf8
3818,3/8/2022 9:15:31 PM,U7a89fa99cb80c8496590501db322b56c,大口香雞排,23.56719,119.56471,ChIJjd7vde9abDQRBMV5IWfxD58
3819,3/8/2022 9:51:32 PM,Ubcebb72515b05be35f811b1473e7ab46,好享吃小火鍋,23.56745,119.56641,ChIJy5SKfO1abDQRd2lFY49rbio
3820,3/8/2022 9:53:03 AM,U549d83ded5aae205862d9454360f140e,津旺素食,23.56742,119.5681,ChIJzSbbCfBabDQRDQ0Pm_5kOQ4
3822,3/9/2022 1:12:35 PM,Ubd1e6918c63629b95c270f72deaadf7f,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,
3823,3/9/2022 1:13:43 PM,Udc2acab56b09deeed9ec2d76a1fd169e,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJpVXXBaBbbDQR9NbO3ifqXR8
3824,3/9/2022 1:26:28 PM,U3ad0aa9093812235f4b3776723fc9192,澎湖伯伴手禮坊,23.57123973,119.5799884,ChIJP6GyQvNabDQRIepWzIUEO-A
3825,3/9/2022 1:37:49 PM,Ua08140440fb458d2532cb6381df1e7e5,找食間,23.57331,119.56867,
3826,3/9/2022 1:38:17 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,清心飲食店,23.60018,119.50975,ChIJgWTbWNBbbDQR8CTWafLvjDg
3827,3/9/2022 10:10:59 PM,U98f13216a0ae815869d88ee48bf116ef,海玩子雞蛋糕,23.56997,119.56894,
3828,3/9/2022 10:11:22 AM,U954f8e628b485f2c105b7e035639650b,海玩子雞蛋糕,23.56997,119.56894,ChIJQZrILfNabDQR9_o0RXV5yGo
3830,3/9/2022 10:30:25 PM,U38c7bdd36eb764384f5a6071a362651f,秋喜肉蛋吐司,23.56867,119.5675,ChIJjb-f_e5abDQRjlx7oCHlPoM
3832,3/9/2022 10:48:06 AM,Ud12b72cb97ad69f841efe9b974ffdbe1,阿姨仙人掌冰,23.65683,119.55745,ChIJgWTbWNBbbDQR8CTWafLvjDg
3834,3/9/2022 11:56:02 AM,U2a07ef3a0c129e16f8b7272554f52bc4,津旺素食,23.56742,119.5681,
3835,3/9/2022 12:04:16 PM,Ue573c8328a00a6bb23fec48a3b747101,澎漁宴餐廳,23.56625705,119.5690162,ChIJm1WMpoADbjQRsSboBeeKe4s
3839,3/9/2022 12:38:23 PM,U370db04769a7c69d7a75983f1351aa23,嚐香聚牛肉麵,23.57425,119.57308,
3841,3/9/2022 12:54:42 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,藍21咖啡輕食,23.5735,119.57169,ChIJzWHh3IxabDQRqiTsKKJYtho
3842,3/9/2022 2:13:09 PM,Ud42106e5f373e119fc111a8d67b464f1,紐西蘭牛排館,23.57295,119.57542,
3843,3/9/2022 2:20:53 PM,Ud42106e5f373e119fc111a8d67b464f1,嚐香聚牛肉麵,23.57425,119.57308,
3844,3/9/2022 2:21:52 PM,Ud42106e5f373e119fc111a8d67b464f1,夏天茶飲,23.57184,119.57075,
3845,3/9/2022 2:26:53 PM,U7676d997af8f09860c497735040717d5,達咖啡,23.56737,119.56745,ChIJw0K1XelabDQRR05-D8tl7SM
3851,3/9/2022 3:18:07 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,信興海產行滿500元送餅乾一包,23.56399,119.56719,ChIJIXp_sKdbbDQRSCtuMHZGHJc
3852,3/9/2022 3:21:10 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJIXp_sKdbbDQRSCtuMHZGHJc
3853,3/9/2022 3:24:37 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,品川元麻辣串串,23.56319,119.59046,ChIJ_x9G3vJabDQRyF4Mlt23SYQ
3855,3/9/2022 3:43:31 PM,U05acef925dad7cbfa0cca1762f4aa64d,澎湖海洋地質公園中心,23.56633846,119.5787976,ChIJ81KTlb83aDQRm_JDZX1ZNNY
3857,3/9/2022 4:00:33 PM,U238dc40991a5e0ddd10ae44a367bf01a,岩質咖啡,23.56646069,119.5790493,
3858,3/9/2022 4:04:52 PM,U238dc40991a5e0ddd10ae44a367bf01a,澎湖海洋地質公園中心(1F),23.56642,119.57891,
3859,3/9/2022 4:08:28 PM,U05acef925dad7cbfa0cca1762f4aa64d,岩質咖啡,23.56646069,119.5790493,ChIJ81KTlb83aDQRm_JDZX1ZNNY
3861,3/9/2022 5:25:38 PM,U7676d997af8f09860c497735040717d5,光和咖啡,23.56495,119.58092,ChIJw0K1XelabDQRR05-D8tl7SM
3863,3/9/2022 5:47:00 PM,U5a1569a940913901cdb66284da9d3d3a,葉子的店,23.57429,119.57824,
3865,3/9/2022 5:56:04 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,源利軒黑糖糕老店,23.56572,119.56496,ChIJnakPMvNabDQRHhTSe32Wu_A
3866,3/9/2022 6:00:44 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,楊媽媽韭菜盒,23.56616,119.56764,ChIJnakPMvNabDQRHhTSe32Wu_A
3867,3/9/2022 6:12:35 PM,U42cd1dac03b8d84f1d468a0ff03d9969,自由塔,23.56993769,119.5713121,
3868,3/9/2022 6:20:55 PM,U5fd8a6c36b2a2370bb0184a98f40b911,紫光複合式餐飲,23.56601,119.56687,ChIJnbAMPBOpQjQRi9fb1xiur1w
3871,3/9/2022 6:38:51 PM,U05acef925dad7cbfa0cca1762f4aa64d,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJ81KTlb83aDQRm_JDZX1ZNNY
3872,3/9/2022 6:39:57 PM,Ud9f189e6e4cbc8628e6994a3adc90939,海功商號(波霸花枝丸、月亮蝦餅、當季海鮮宅配),23.56542,119.56562,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
3875,3/9/2022 6:45:10 PM,U42cd1dac03b8d84f1d468a0ff03d9969,嚐香聚牛肉麵,23.57425,119.57308,
3877,3/9/2022 7:02:46 PM,Udffbcb6e53cdac74617c5aa36bea8e70,海島海產大賣場,23.56576883,119.5655136,
3878,3/9/2022 7:16:19 PM,U954f8e628b485f2c105b7e035639650b,品川元麻辣串串,23.56319,119.59046,ChIJQZrILfNabDQR9_o0RXV5yGo
3879,3/9/2022 7:25:17 PM,Ub830fb93efdd9a78c5c3a5364e8a6599,天津蔥抓餅,23.57431,119.5792,
3880,3/9/2022 7:33:04 PM,U693d1863fb9246c18b3c343431fbad42,登峰藝品行(登峰特產行),23.56505,119.56522,
3881,3/9/2022 7:36:10 PM,U693d1863fb9246c18b3c343431fbad42,多那之澎湖店,23.56483,119.56537,
3883,3/9/2022 7:43:04 PM,U693d1863fb9246c18b3c343431fbad42,飛特潛艦Victor Johni’R,23.56737,119.56745,
3885,3/9/2022 7:45:59 PM,U3c29e39a18fb2239afcf1a9ce5da3d09,滷底撈-澎湖店,23.56499,119.58107,ChIJK8LlxoxabDQR9PAJ71QRSMQ
3887,3/9/2022 8:27:52 PM,U0781ca1080648882355dd846776649d0,芳遠水果行,23.56751,119.56721,ChIJ05QELp9bbDQRN3iG2DVW1vI
3889,3/9/2022 8:39:55 AM,U9d74e50af944020a75cdc3d1928eddee,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJC-sIK_BabDQRbXkDCZgukU0
3890,3/9/2022 8:43:28 AM,U807a1ba1e6e3ba2cde960cd83f200d77,秋喜肉蛋吐司,23.56867,119.5675,
3892,3/9/2022 9:06:28 AM,U7e342b53990f897d76cab3f316db2feb,萬泰食品,23.57515,119.56779,
3893,3/9/2022 9:13:50 AM,U7a89fa99cb80c8496590501db322b56c,澎福食品行,23.58479347,119.6631239,ChIJjd7vde9abDQRBMV5IWfxD58
3895,3/9/2022 9:56:09 AM,U807a1ba1e6e3ba2cde960cd83f200d77,多那之澎湖店,23.56483,119.56537,
3896,3/9/2022 9:58:39 AM,U807a1ba1e6e3ba2cde960cd83f200d77,媽宮海產行到了！,23.56491,119.56533,
3897,4/1/2022 1:16:39 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,五鮮上醬海產專賣,23.56580466,119.5654261,
3899,4/1/2022 1:43:11 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,獨領風騷,23.56815,119.56751,
3900,4/1/2022 10:00:00 AM,U83a795c9bbe7e2600837384f0bc0f999,新巴適經典麻辣鍋,23.57179,119.57882,ChIJk_h1SSNbbDQRpX7P_cwyx3c
3901,4/1/2022 10:27:06 AM,U7ce8cc031c73f647c5832593f46f80cd,五鮮上醬海產專賣,23.56580466,119.5654261,
3904,4/1/2022 10:39:25 AM,U898548b221dd0e23c4624e82ccaf6fb4,紫光複合式餐飲,23.56601,119.56687,
3907,4/1/2022 11:49:33 AM,U67a7a0290b58d9e0f8cff519fe54860b,新巴適經典麻辣鍋,23.57179,119.57882,ChIJF9RFJOhabDQRx8CemXDka7U
3908,4/1/2022 11:50:12 AM,U67a7a0290b58d9e0f8cff519fe54860b,Mr.大雞,23.57226,119.57626,ChIJF9RFJOhabDQRx8CemXDka7U
3910,4/1/2022 12:01:06 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,大口香雞排,23.56719,119.56471,ChIJgWTbWNBbbDQR8CTWafLvjDg
3911,4/1/2022 12:13:48 PM,Uc31b6630118080fe58e0cf134b3b4124,原豆工坊咖啡專賣店,23.56409,119.56508,ChIJ3YFee_JabDQRdTZgl44Xp-8
3913,4/1/2022 12:35:10 PM,U549d83ded5aae205862d9454360f140e,愛家好朋友素食屋,23.57727,119.57231,ChIJzSbbCfBabDQRDQ0Pm_5kOQ4
3915,4/1/2022 2:06:16 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,文化路蔥油餅,23.56825,119.56753,
3916,4/1/2022 2:17:25 PM,Ua08140440fb458d2532cb6381df1e7e5,五鮮上醬海產專賣,23.56580466,119.5654261,
3919,4/1/2022 2:48:01 PM,U3bef99915c174d00c8771be3302bef5d,澎湖湯包王,23.57572,119.57479,
3920,4/1/2022 3:19:34 PM,U8bbc7850078a144004a342975a29c5ca,媽宮食品工廠,23.56186091,119.5803374,
3921,4/1/2022 5:03:55 PM,U83a795c9bbe7e2600837384f0bc0f999,菊楓食堂日式料理,23.57538,119.58058,ChIJk_h1SSNbbDQRpX7P_cwyx3c
3923,4/1/2022 5:39:28 PM,U4e80e49e40849acbca575b64765e5bb6,Mr.大雞,23.57226,119.57626,
3925,4/1/2022 6:46:12 PM,U3c29e39a18fb2239afcf1a9ce5da3d09,紐西蘭牛排館,23.57295,119.57542,ChIJK8LlxoxabDQR9PAJ71QRSMQ
3926,4/1/2022 6:46:56 PM,U954f8e628b485f2c105b7e035639650b,美德西點麵包店,23.5706,119.57208,ChIJQZrILfNabDQR9_o0RXV5yGo
3927,4/1/2022 6:49:48 PM,U112c189df934118d73cf1b6a436545a2,萬泰食品,23.57515,119.56779,
3929,4/1/2022 7:15:59 PM,U58001d9adfe8f94262b41bcaf841093b,芳遠水果行,23.56751,119.56721,ChIJIZeoF4tbbDQRArpaCIcKdRI
3931,4/1/2022 7:26:00 AM,U62e621513454187f94290692689f56ad,澎南海產行,23.5714,119.57172,ChIJv9NX1XU9aTQRIvMYrBHdhc0
3936,4/1/2022 8:03:13 AM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,天津蔥抓餅,23.57431,119.5792,ChIJnakPMvNabDQRHhTSe32Wu_A
3938,4/1/2022 9:02:34 AM,Ucdfa0f2c4d63746185972bd203584c33,澎湖 朝陽路肉圓,23.57339,119.57697,
3939,4/1/2022 9:23:40 AM,U5a1569a940913901cdb66284da9d3d3a,Bella調酒專賣店,23.56855353,119.567152,
3940,4/1/2022 9:36:54 AM,U6594f5623ade5662784accad1314115c,源羊肉店,23.57158,119.57413,ChIJE4pb6z5bbDQR5G6BkO2_eSE
3941,4/1/2022 9:42:31 PM,U181657e7c3044a6c151f5554c2de1613,新臺澎海產購物中心,23.56733,119.56717,ChIJweNDfotabDQR93dcuthOvzc
3943,4/1/2022 9:47:56 PM,U863b8cae579201d96dab41d5e002a5a3,蔬脆蛋餅,23.56632,119.56511,ChIJRzYoJ_1bbDQR9Mc83QLsd98
3945,4/10/2022 10:25:17 AM,Uf894ef43bf33bcb0e5abc0ddb9a50fcf,通樑古榕,23.65648794,119.5567078,
3946,4/10/2022 10:39:49 AM,U70e839055608596fa7b05aefe69821e3,世軒西點麵包????,23.57275,119.57417,ChIJo33GSERFbDQR5xCG0Xk0Kuo
3947,4/10/2022 10:41:52 AM,U3ad0aa9093812235f4b3776723fc9192,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJP6GyQvNabDQRIepWzIUEO-A
3948,4/10/2022 10:44:25 AM,U3ad0aa9093812235f4b3776723fc9192,小和食光輕食館,23.57465715,119.5734249,ChIJP6GyQvNabDQRIepWzIUEO-A
3949,4/10/2022 10:51:07 AM,Ue573c8328a00a6bb23fec48a3b747101,秋喜肉蛋吐司,23.56867,119.5675,ChIJm1WMpoADbjQRsSboBeeKe4s
3950,4/10/2022 10:52:11 AM,Ue573c8328a00a6bb23fec48a3b747101,海功商號(波霸花枝丸、月亮蝦餅、當季海鮮宅配),23.56542,119.56562,ChIJm1WMpoADbjQRsSboBeeKe4s
3951,4/10/2022 11:47:02 AM,U3ceb19e0a663d3189f091129183229e5,石滬廣場站,23.56312198,119.5648365,
3954,4/10/2022 12:31:52 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,澎湖 朝陽路肉圓,23.57339,119.57697,ChIJIXp_sKdbbDQRSCtuMHZGHJc
3955,4/10/2022 12:47:50 AM,U0781ca1080648882355dd846776649d0,秋喜肉蛋吐司,23.56867,119.5675,ChIJ05QELp9bbDQRN3iG2DVW1vI
3957,4/10/2022 2:12:45 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,希望天地珊瑚珍珠,23.56519326,119.5675032,ChIJfYyqojxbbDQRGGxepd_BnfY
3958,4/10/2022 2:26:32 PM,Ucf0788045f7a21a85ae3281439c84edd,拾捌度C鮮果茶飲站,23.57436,119.5795,
3959,4/10/2022 2:29:58 PM,U4e68ed94217b679a3bb1f22d7081c00e,拾捌度C鮮果茶飲站,23.57436,119.5795,ChIJ1_k8-iUfaDQRhw5J-yR4rYE
3960,4/10/2022 2:36:09 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,振發食品行,23.56413,119.5642,
3962,4/10/2022 2:53:31 AM,Uc17d732d4b25b2e3420e0bd8424619b6,自由塔,23.56993769,119.5713121,ChIJQ4wnO31ZbDQR5rOE3vEdhOY
3964,4/10/2022 3:40:03 PM,U83a795c9bbe7e2600837384f0bc0f999,萬泰食品,23.57515,119.56779,ChIJk_h1SSNbbDQRpX7P_cwyx3c
3966,4/10/2022 4:42:55 PM,Ub830fb93efdd9a78c5c3a5364e8a6599,獨領風騷,23.56815,119.56751,
3967,4/10/2022 4:42:56 PM,Ub830fb93efdd9a78c5c3a5364e8a6599,文化路蔥油餅,23.56825,119.56753,
3969,4/10/2022 4:55:24 PM,U674cc2ba1b56d6b0230a25bc09f116d8,白灣景觀餐廳,23.56154,119.64737,
3971,4/10/2022 5:23:34 PM,U38c7bdd36eb764384f5a6071a362651f,?男子漢鐵板料理,23.57041,119.57188,ChIJjb-f_e5abDQRjlx7oCHlPoM
3974,4/10/2022 5:56:03 PM,U22810a86bf6c88e1580fc68bb22cc23c,紫光複合式餐飲,23.56601,119.56687,ChIJLeqDHHOpQjQRjIgswvkjQjw
3975,4/10/2022 6:11:21 PM,U83a795c9bbe7e2600837384f0bc0f999,小螞蟻牛排,23.56836,119.56831,ChIJk_h1SSNbbDQRpX7P_cwyx3c
3976,4/10/2022 6:17:23 PM,U767c929cfdef8c63d2553acdc718a526,桃太郎日式料理,23.56613,119.56468,
3977,4/10/2022 6:44:19 PM,Ucf0788045f7a21a85ae3281439c84edd,鯨 鯊威瑪,23.5667,119.56479,
3978,4/10/2022 6:55:56 PM,U6594f5623ade5662784accad1314115c,金醬府,23.56734,119.5729,ChIJE4pb6z5bbDQR5G6BkO2_eSE
3979,4/10/2022 6:58:12 PM,U03d32f17c0cbd61f601a8566269a2373,瑞師父海菜煎餅,23.56579,119.56542,
3980,4/10/2022 6:58:18 PM,U03d32f17c0cbd61f601a8566269a2373,澎湖甘草芭樂,23.56577,119.56529,
3981,4/10/2022 7:07:41 PM,U03d32f17c0cbd61f601a8566269a2373,多那之澎湖店,23.56483,119.56537,
3982,4/10/2022 7:13:00 PM,U089b0e0a9b08015d24eb0019800820d6,三多燒肉飯,23.57441,119.57805,ChIJX2Wmx4BbbDQR8yRLzfU9rVg
3983,4/10/2022 7:16:13 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,自由塔,23.56993769,119.5713121,ChIJIXp_sKdbbDQRSCtuMHZGHJc
3984,4/10/2022 7:19:13 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,澎湖湯包王,23.57572,119.57479,ChIJIXp_sKdbbDQRSCtuMHZGHJc
3985,4/10/2022 8:04:59 PM,U22810a86bf6c88e1580fc68bb22cc23c,海森海聲,23.56493,119.56501,ChIJLeqDHHOpQjQRjIgswvkjQjw
3987,4/10/2022 8:22:44 PM,U38c7bdd36eb764384f5a6071a362651f,秀秀蔥大餅,23.5764,119.57411,ChIJjb-f_e5abDQRjlx7oCHlPoM
3989,4/10/2022 8:35:44 PM,U767c929cfdef8c63d2553acdc718a526,榕徽嬤?吃吃喝喝,23.56909,119.59924,
3990,4/10/2022 8:42:57 AM,U16f92b0df914c40495c60e84bf79adba,四季肉圓專賣店,23.57334,119.57233,ChIJKV5DcQ1bbDQRdxjFjIxHKEs
3993,4/10/2022 9:10:43 PM,U52dda63b2259abe4e296d037a82e729a,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJPcQ-GuNbbDQRIccXV_nQY04
3995,4/10/2022 9:43:15 PM,Udf1296118c8279d9bfbed2e8a1d43c92,自由塔,23.56993769,119.5713121,
3997,4/11/2022 1:05:59 AM,U38c7bdd36eb764384f5a6071a362651f,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJjb-f_e5abDQRjlx7oCHlPoM
4000,4/11/2022 11:23:57 AM,U06c8d2807407959cc10c02cbdcc04079,篤行十村,23.56385,119.56094,
4002,4/11/2022 12:39:48 PM,U22810a86bf6c88e1580fc68bb22cc23c,澎湖水仙宮,23.56385,119.56416,ChIJLeqDHHOpQjQRjIgswvkjQjw
4004,4/11/2022 12:59:26 AM,U38c7bdd36eb764384f5a6071a362651f,聚鮮食堂,23.5645,119.56516,ChIJjb-f_e5abDQRjlx7oCHlPoM
